id,status,representative_case_id,similarity,cluster_id,domain,role,type,difficulty,time_semantics,coverage_signature,reason,product_loop_status,product_feature_key,management_entry_status,backend_api_status,data_facts_status,missing_components,question,expected_target,notes
"BQ1945","KEEP","BQ1945","1.0000","C0878","横切-多轮","店长","multi_turn","hard","none","95f8956afa83560b","legacy_gate_required","current_release_test","brain_multi_turn","present","present","present","","第1轮:水氧清洁焕肤卖得好吗 → 第2轮:它的毛利呢","多轮上下文承接","沿用指标只换时间"
"BQ1946","KEEP","BQ1946","1.0000","C0854","横切-多轮","店长","multi_turn","hard","rolling_7d+rolling_3m","f712c35e29726234","legacy_gate_required","current_release_test","brain_multi_turn","present","present","present","","第1轮:最近7天有多少空档 → 第2轮:最近三个月的呢","多轮上下文承接","指代""她"""
"BQ1947","KEEP","BQ1947","1.0000","C0856","横切-多轮","店长","multi_turn","hard","natural_year","18194fa834b6920d","legacy_gate_required","current_release_test","brain_multi_turn","present","present","present","","第1轮:今年新客多少 → 第2轮:这些新客复购了几个","多轮上下文承接","沿用对象换指标"
"BQ1948","KEEP","BQ1948","1.0000","C0859","横切-多轮","店长","multi_turn","hard","natural_year","d456d3283f0694d2","legacy_gate_required","current_release_test","brain_multi_turn","present","present","present","","第1轮:唐伊今年几个任务 → 第2轮:第二个客户有什么注意事项","多轮上下文承接","指代""第一个"""
"BQ1949","KEEP","BQ1949","1.0000","C0862","横切-多轮","店长","multi_turn","hard","natural_week+weekend","9e099ef550bed85f","legacy_gate_required","current_release_test","brain_multi_turn","present","present","present","","第1轮:本周末营销触达效果 → 第2轮:转化最好那个策略再跑一次","多轮上下文承接","指代""它"""
"BQ1950","KEEP","BQ1950","1.0000","C0880","横切-多轮","店长","multi_turn","hard","none","95f8956afa83560b","legacy_gate_required","current_release_test","brain_multi_turn","present","present","present","","第1轮:黄婉清的档案 → 第2轮:帮她约个亮肤淡斑管理","多轮上下文承接","换时间"
"BQ1951","REVIEW","BQ1951","1.0000","product-loop:ambiguous_named_business_period","横切-多轮","店长","multi_turn","hard","natural_year+campaign_period","f24f31b3fbbca4e1","题目只给出活动或节假日名称，未绑定年份、明确日期范围或后台正式活动周期；不能据此构造业务时间事实，需先逐题复核。","evidence_review_required","ambiguous_named_business_period","present_in_related_workflow","present_in_related_workflow","evidence_review_required","data_facts","第1轮:先看今年流水 → 第2轮:跟国庆期间比呢","多轮上下文承接","指代承接"
"BQ1952","KEEP","BQ1952","1.0000","C0867","横切-多轮","店长","multi_turn","hard","none","95f8956afa83560b","legacy_gate_required","current_release_test","brain_multi_turn","present","present","present","","第1轮:罗若兰最近消费如何 → 第2轮:她的焕肤清洁 12 次卡还剩几次","多轮上下文承接","承接对象"
"BQ1953","KEEP","BQ1953","1.0000","C0870","横切-多轮","店长","multi_turn","hard","natural_year","18194fa834b6920d","legacy_gate_required","current_release_test","brain_multi_turn","present","present","present","","第1轮:唐伊今年业绩 → 第2轮:那提成呢","多轮上下文承接","指代序号"
"BQ1954","KEEP","BQ1954","1.0000","C0881","横切-歧义","店长","ambiguity","hard","none","93a59028b44657f2","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","看下顾然的业绩","应触发澄清追问","有多个同姓员工应澄清是谁"
"BQ1955","KEEP","BQ1955","1.0000","C0883","横切-歧义","店长","ambiguity","hard","none","93a59028b44657f2","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","那个客户的卡还能用吗","应触发澄清追问","未指明客户应追问"
"BQ1956","KEEP","BQ1956","1.0000","C0885","横切-歧义","店长","ambiguity","hard","yesterday","5a038c3a6b539f38","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","昨天怎么样","应触发澄清追问","未指明指标应追问看哪个维度"
"BQ1957","KEEP","BQ1957","1.0000","C0887","横切-歧义","店长","ambiguity","hard","none","93a59028b44657f2","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","帮我约一下","应触发澄清追问","缺客户/项目/时间应追问"
"BQ1958","KEEP","BQ1958","1.0000","C0889","横切-歧义","店长","ambiguity","hard","none","93a59028b44657f2","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","业绩好不好","应触发澄清追问","口径不明应确认指标"
"BQ1959","KEEP","BQ1959","1.0000","C0892","横切-歧义","店长","ambiguity","hard","none","93a59028b44657f2","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","给她充值","应触发澄清追问","未指明客户和金额应追问"
"BQ1960","KEEP","BQ1960","1.0000","C0894","横切-歧义","店长","ambiguity","hard","none","93a59028b44657f2","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","核销一下","应触发澄清追问","缺客户/卡/项目应追问"
"BQ1961","KEEP","BQ1961","1.0000","C0896","横切-歧义","店长","ambiguity","hard","none","93a59028b44657f2","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","最近生意如何","应触发澄清追问","口径与时间不明应澄清"
"BQ1962","KEEP","BQ1962","1.0000","C0898","横切-歧义","店长","ambiguity","hard","none","93a59028b44657f2","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","那个项目还有多少耗材","应触发澄清追问","未指明项目应追问"
"BQ1963","KEEP","BQ1963","1.0000","C0899","横切-歧义","店长","ambiguity","hard","none","93a59028b44657f2","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","给他派个跟进","应触发澄清追问","指代不明应追问是谁"
"BQ1964","KEEP","BQ1964","1.0000","C0881","横切-歧义","店长","ambiguity","hard","none","93a59028b44657f2","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","看下唐伊的业绩","应触发澄清追问","有多个同姓员工应澄清是谁"
"BQ1965","KEEP","BQ1965","1.0000","C0884","横切-歧义","店长","ambiguity","hard","natural_month","0ea2f959bc81ae5c","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","本月怎么样","应触发澄清追问","未指明客户应追问"
"BQ1966","KEEP","BQ1966","1.0000","C0886","横切-歧义","店长","ambiguity","hard","none","93a59028b44657f2","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","看下宋乔的业绩","应触发澄清追问","未指明指标应追问看哪个维度"
"BQ1967","KEEP","BQ1967","1.0000","C0888","横切-歧义","店长","ambiguity","hard","rolling_30d","715ead4da408e7b0","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","最近30天怎么样","应触发澄清追问","缺客户/项目/时间应追问"
"BQ1968","KEEP","BQ1968","1.0000","C0890","横切-歧义","店长","ambiguity","hard","none","93a59028b44657f2","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","看下沈晴的业绩","应触发澄清追问","口径不明应确认指标"
"BQ1969","KEEP","BQ1969","1.0000","C0893","横切-歧义","店长","ambiguity","hard","year_over_year","c257e2a1cbb0aab6","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","去年同期怎么样","应触发澄清追问","未指明客户和金额应追问"
"BQ1970","REVIEW","BQ1970","1.0000","product-loop:ambiguous_named_business_period","横切-歧义","店长","ambiguity","hard","campaign_period","a8da1dde4fb3b367","题目只给出活动或节假日名称，未绑定年份、明确日期范围或后台正式活动周期；不能据此构造业务时间事实，需先逐题复核。","evidence_review_required","ambiguous_named_business_period","present_in_related_workflow","present_in_related_workflow","evidence_review_required","data_facts","五一假期怎么样","应触发澄清追问","缺客户/卡/项目应追问"
"BQ1971","KEEP","BQ1971","1.0000","C0897","横切-歧义","店长","ambiguity","hard","none","93a59028b44657f2","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","开业至今怎么样","应触发澄清追问","口径与时间不明应澄清"
"BQ1972","REVIEW","BQ1972","1.0000","product-loop:ambiguous_named_business_period","横切-歧义","店长","ambiguity","hard","campaign_period","a8da1dde4fb3b367","题目只给出活动或节假日名称，未绑定年份、明确日期范围或后台正式活动周期；不能据此构造业务时间事实，需先逐题复核。","evidence_review_required","ambiguous_named_business_period","present_in_related_workflow","present_in_related_workflow","evidence_review_required","data_facts","春节期间怎么样","应触发澄清追问","未指明项目应追问"
"BQ1973","KEEP","BQ1973","1.0000","C0900","横切-歧义","店长","ambiguity","hard","natural_week","475b1708bbb50099","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","本周怎么样","应触发澄清追问","指代不明应追问是谁"
"BQ1974","KEEP","BQ1974","1.0000","C0882","横切-歧义","店长","ambiguity","hard","previous_month","88e60c107765bddf","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","上个月怎么样","应触发澄清追问","有多个同姓员工应澄清是谁"
"BQ1975","KEEP","BQ1975","1.0000","C0884","横切-歧义","店长","ambiguity","hard","rolling_3m","ff0b63632dc71651","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","最近三个月怎么样","应触发澄清追问","未指明客户应追问"
"BQ1976","KEEP","BQ1976","1.0000","C0885","横切-歧义","店长","ambiguity","hard","quarter","c3d656e90c3ffb99","legacy_gate_required","current_release_test","brain_ambiguity","present","present","present","","这个季度怎么样","应触发澄清追问","未指明指标应追问看哪个维度"
"BQ1977","REVIEW","BQ1977","1.0000","product-loop:ambiguous_named_business_period","横切-歧义","店长","ambiguity","hard","campaign_period","a8da1dde4fb3b367","题目只给出活动或节假日名称，未绑定年份、明确日期范围或后台正式活动周期；不能据此构造业务时间事实，需先逐题复核。","evidence_review_required","ambiguous_named_business_period","present_in_related_workflow","present_in_related_workflow","evidence_review_required","data_facts","双十一期间怎么样","应触发澄清追问","缺客户/项目/时间应追问"
