id,role,section,question,supportClass,supportLabel,managementSupport,backendSupport,reason,expectedView,evalStatus,failureCategory,candidateViews,selectedViews,totalMs,answerSummary
finance-077,六、财务风控 Agent,财务风险与合规,有没有哪里有财务漏洞需要注意,brain_content_or_advice,策划、诊断或内容生成，适合 Ami Brain,partial,partial,问题要求方案、内容生成、因果诊断或建议，不是只读 SQL 能独立证明的事实。,,not_executed,,,,,
finance-078,六、财务风控 Agent,财务风险与合规,这个月有没有不正常的流水,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台有相关业务数据，但当前 34 个 Ask 视图缺少可直接回答该问题的治理字段或组合口径。,,not_executed,,,,,
finance-079,六、财务风控 Agent,财务风险与合规,有没有员工私自收款不入账的风险,admin_backend_unsupported,管理端/后台暂无结构化闭环,unsupported,unsupported,当前管理端和后台没有形成可供 Ami Ask 查询的结构化事实闭环。,,not_executed,,,,,
finance-080,六、财务风控 Agent,财务风险与合规,帮我看一下储值卡的未消耗余额有多少，这是我们的负债,ask_query_supported,Ask 明确支持并实测,supported,supported,命中已治理指标和 34 视图，可进入真实 SQL 链路评测。,ask_data_member_liability_view,pass,,ask_data_member_liability_view,ask_data_member_liability_view,9572,已查询到 1 条结果，首条为 member_liability=-。
finance-081,六、财务风控 Agent,财务风险与合规,有没有税务方面需要注意的事项,admin_backend_unsupported,管理端/后台暂无结构化闭环,unsupported,unsupported,当前管理端和后台没有形成可供 Ami Ask 查询的结构化事实闭环。,,not_executed,,,,,
finance-082,六、财务风控 Agent,财务风险与合规,这个月的应收账款有多少还没收回来,admin_backend_unsupported,管理端/后台暂无结构化闭环,unsupported,unsupported,当前管理端和后台没有形成可供 Ami Ask 查询的结构化事实闭环。,,not_executed,,,,,
finance-083,六、财务风控 Agent,财务风险与合规,有没有跨月的预付款需要处理,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台有相关业务数据，但当前 34 个 Ask 视图缺少可直接回答该问题的治理字段或组合口径。,,not_executed,,,,,
finance-084,六、财务风控 Agent,财务风险与合规,帮我查一下某笔交易的完整流水,clarification_required,需要补充实体、阈值或上下文,supported,supported,缺少可唯一定位的客户、项目、商品、预约或交易对象。,,not_executed,,,,,
finance-085,六、财务风控 Agent,财务风险与合规,有没有员工报销存在问题的,admin_backend_unsupported,管理端/后台暂无结构化闭环,unsupported,unsupported,当前管理端和后台没有形成可供 Ami Ask 查询的结构化事实闭环。,,not_executed,,,,,
finance-086,六、财务风控 Agent,财务风险与合规,这个月的现金收入有没有核对过,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台有相关业务数据，但当前 34 个 Ask 视图缺少可直接回答该问题的治理字段或组合口径。,,not_executed,,,,,
finance-087,六、财务风控 Agent,财务风险与合规,有没有收款和服务记录对不上的情况,ask_query_supported,Ask 明确支持并实测,supported,supported,命中已治理指标和 34 视图，可进入真实 SQL 链路评测。,ask_data_reconciliation_issue_view,pass,,ask_data_reconciliation_issue_view,ask_data_reconciliation_issue_view,9055,当前筛选范围内没有匹配数据。
finance-088,六、财务风控 Agent,财务风险与合规,帮我检查一下这个月的财务数据有没有异常,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台有相关业务数据，但当前 34 个 Ask 视图缺少可直接回答该问题的治理字段或组合口径。,,not_executed,,,,,
finance-089,六、财务风控 Agent,财务风险与合规,储值卡余额总计多少，如果客户都来消费我们能撑住吗,brain_content_or_advice,策划、诊断或内容生成，适合 Ami Brain,partial,partial,问题要求方案、内容生成、因果诊断或建议，不是只读 SQL 能独立证明的事实。,agent_v3_customer_balance_view,not_executed,,,,,
finance-090,六、财务风控 Agent,财务风险与合规,有没有长期未消耗的大额储值需要关注,clarification_required,需要补充实体、阈值或上下文,supported,supported,问题使用了未治理的金额、折扣或判断阈值，需要先确认具体口径。,,not_executed,,,,,
finance-091,六、财务风控 Agent,财务风险与合规,帮我看一下这个月的现金流量情况,admin_backend_unsupported,管理端/后台暂无结构化闭环,unsupported,unsupported,当前管理端和后台没有形成可供 Ami Ask 查询的结构化事实闭环。,,not_executed,,,,,
finance-092,六、财务风控 Agent,财务风险与合规,有没有跨月的分期付款记录,admin_backend_unsupported,管理端/后台暂无结构化闭环,unsupported,unsupported,当前管理端和后台没有形成可供 Ami Ask 查询的结构化事实闭环。,,not_executed,,,,,
finance-093,六、财务风控 Agent,财务风险与合规,员工报销和财务记录有没有不符的地方,admin_backend_unsupported,管理端/后台暂无结构化闭环,unsupported,unsupported,当前管理端和后台没有形成可供 Ami Ask 查询的结构化事实闭环。,,not_executed,,,,,
finance-094,六、财务风控 Agent,财务风险与合规,这个月有没有超出预算的支出,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台已有相关业务入口，但当前 34 个 Ask 视图未开放该字段或实时状态。,,not_executed,,,,,
finance-095,六、财务风控 Agent,财务风险与合规,帮我做一个财务健康检查，看看有没有风险点,brain_content_or_advice,策划、诊断或内容生成，适合 Ami Brain,partial,partial,问题要求方案、内容生成、因果诊断或建议，不是只读 SQL 能独立证明的事实。,,not_executed,,,,,
finance-096,六、财务风控 Agent,财务风险与合规,有没有长期挂账的待处理款项,admin_backend_unsupported,管理端/后台暂无结构化闭环,unsupported,unsupported,当前管理端和后台没有形成可供 Ami Ask 查询的结构化事实闭环。,,not_executed,,,,,
finance-097,六、财务风控 Agent,财务风险与合规,这个月的财务报告什么时候要出，需要什么数据,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,partial,unknown,当前问题未命中 Ask 指标合同，需由具体业务模块或 Ami Brain 承接。,,not_executed,,,,,
finance-098,六、财务风控 Agent,财务风险与合规,有没有可疑的重复收费或者双计费情况,ask_query_low_confidence,Ask 低置信候选并实测,partial,supported,属于经营数据查询，但需要低置信度语义模型选择候选或补足指标。,ask_data_reconciliation_issue_view,expected_view_miss,candidate_selector_miss,agent_v3_order_summary_view,agent_v3_order_summary_view,12678,当前筛选范围内没有匹配数据。
finance-099,六、财务风控 Agent,财务风险与合规,帮我生成一份月度财务简报,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台已有相关业务入口，但当前 34 个 Ask 视图未开放该字段或实时状态。,,not_executed,,,,,
finance-100,六、财务风控 Agent,财务风险与合规,帮我分析一下如果下个月客流减少30%，财务压力有多大,admin_supported_ask_not_open,管理端/后台已有相邻能力，Ask 未开放,supported,supported,管理端或后台已有相关业务入口，但当前 34 个 Ask 视图未开放该字段或实时状态。,,not_executed,,,,,
edge-001,附：Edge Case 与多轮对话测试问题,意图模糊测试,帮我看看,clarification_required,需要补充实体、阈值或上下文,partial,partial,问题缺少指标、对象或时间，需要针对性澄清。,,not_executed,,,,,
edge-002,附：Edge Case 与多轮对话测试问题,意图模糊测试,最近情况怎么样,clarification_required,需要补充实体、阈值或上下文,partial,partial,问题缺少指标、对象或时间，需要针对性澄清。,,not_executed,,,,,
edge-003,附：Edge Case 与多轮对话测试问题,意图模糊测试,有什么问题吗,clarification_required,需要补充实体、阈值或上下文,partial,partial,问题缺少指标、对象或时间，需要针对性澄清。,,not_executed,,,,,
edge-004,附：Edge Case 与多轮对话测试问题,意图模糊测试,给我来一个报告,clarification_required,需要补充实体、阈值或上下文,partial,partial,问题缺少指标、对象或时间，需要针对性澄清。,,not_executed,,,,,
edge-005,附：Edge Case 与多轮对话测试问题,意图模糊测试,查一下,clarification_required,需要补充实体、阈值或上下文,partial,partial,问题缺少指标、对象或时间，需要针对性澄清。,,not_executed,,,,,
edge-006,附：Edge Case 与多轮对话测试问题,意图模糊测试,昨天的,clarification_required,需要补充实体、阈值或上下文,partial,partial,问题缺少指标、对象或时间，需要针对性澄清。,,not_executed,,,,,
edge-007,附：Edge Case 与多轮对话测试问题,意图模糊测试,这个客人,clarification_required,需要补充实体、阈值或上下文,partial,partial,问题缺少指标、对象或时间，需要针对性澄清。,,not_executed,,,,,
edge-008,附：Edge Case 与多轮对话测试问题,意图模糊测试,帮我搞一下活动,clarification_required,需要补充实体、阈值或上下文,partial,partial,问题缺少指标、对象或时间，需要针对性澄清。,,not_executed,,,,,
edge-009,附：Edge Case 与多轮对话测试问题,意图模糊测试,钱的事情,clarification_required,需要补充实体、阈值或上下文,partial,partial,问题缺少指标、对象或时间，需要针对性澄清。,,not_executed,,,,,
edge-010,附：Edge Case 与多轮对话测试问题,意图模糊测试,那个数据,clarification_required,需要补充实体、阈值或上下文,partial,partial,问题缺少指标、对象或时间，需要针对性澄清。,,not_executed,,,,,
edge-011,附：Edge Case 与多轮对话测试问题,代词和上下文继承测试,帮我查一下张雯的信息。（然后）她上次来是什么项目？,multi_turn_context_required,依赖多轮上下文,supported,supported,依赖上一轮对话状态，不能作为独立单轮 SQL 问题验收。,,not_executed,,,,,
edge-012,附：Edge Case 与多轮对话测试问题,代词和上下文继承测试,帮我看今天的预约。（然后）其中有几个是VIP？,multi_turn_context_required,依赖多轮上下文,supported,supported,依赖上一轮对话状态，不能作为独立单轮 SQL 问题验收。,agent_v3_reservation_view,not_executed,,,,,
edge-013,附：Edge Case 与多轮对话测试问题,代词和上下文继承测试,库存低的产品有哪些？（然后）帮我生成补货清单,multi_turn_context_required,依赖多轮上下文,supported,supported,依赖上一轮对话状态，不能作为独立单轮 SQL 问题验收。,agent_v3_product_inventory_view,not_executed,,,,,
